0	FALSE	http://en.wikipedia.org/wiki/C._S._Lewis	C.S.Lewis	C._S._Lewis	On October 1 , 2013 , The C.S. Lewis Company announced that has entered into an agreement with The Mark Gordon Company to jointly develop and produce " The Chronicles of Narnia : The Silver Chair " , ultimately deciding to continue releasing the films to mirror the novel series' publication order .
1	TRUE	http://en.wikipedia.org/wiki/C._S._Lewis	C.S.Lewis	C._S._Lewis	20th Century Fox , Walden , and the C. S. Lewis Estate finally decided that " The Magician's Nephew " would be the basis for the next movie following the release of the 2010 film " The Voyage of the Dawn Treader " .
1	TRUE	http://en.wikipedia.org/wiki/C._S._Lewis	C.S.Lewis	C._S._Lewis	However , in October 2011 , Douglas Gresham confirmed that Walden Media's contract with the C. S. Lewis estate had expired , and any production of a future film was on hold indefinitely .
1	TRUE	http://en.wikipedia.org/wiki/C._S._Lewis	C.S.Lewis	C._S._Lewis	The Magician's Nephew  is a high fantasy novel for children by C. S. Lewis , published by Bodley Head in 1955 .
1	FALSE	http://en.wikipedia.org/wiki/Calabash	calabashes	Calabash	They are traditionally made from a single piece of wood or spherical calabashes , but have more recently been made from oil drums .
0	FALSE	http://en.wikipedia.org/wiki/California	stateofCalifornia	California	After 1864 , the Central Pacific Railroad had the same Federal financial incentives as the Union Pacific Railroad as well as some construction bonds that were earlier granted by the state of California and the city of San Francisco .
1	TRUE	http://en.wikipedia.org/wiki/California	California	California	After 1864 , the Central Pacific Railroad had the same Federal financial incentives as the Union Pacific Railroad as well as some construction bonds that were earlier granted by the state of California and the city of San Francisco .
1	TRUE	http://en.wikipedia.org/wiki/California	California	California	After the first few days of trial with a few workers , with noticeably positive results , Crocker decided to hire as many as he could , looking primarily at the California labor force , where the majority of Chinese worked as independent gold miners or in the service industries ( e.g. : laundries and kitchens ) .
1	TRUE	http://en.wikipedia.org/wiki/California	California	California	Apart from land that was formally owned at the time of the Revolutionary War , most American landholders can trace their title back to grants by the federal or state governments of land obtained by purchase ( Louisiana Purchase , Florida , Alaska ) , treaty ( the Ohio Valley , New Mexico , Arizona , and California ) , or annexation ( Texas , Hawaii ) .
1	TRUE	http://en.wikipedia.org/wiki/California	California	California	Before the CPRR was completed , developers were building other feeder railroads like the Virginia and Truckee Railroad to the Comstock Lode diggings in Virginia City , Nevada and several different extensions in California and Nevada to reach other cities there .
1	TRUE	http://en.wikipedia.org/wiki/California	California	California	By 1850 , California had over 120,000 settlers , arriving by the California Trail and by sea , which was enough to become the 31st state .
1	TRUE	http://en.wikipedia.org/wiki/California	California	California	Despite numerous references to the contrary , the Chiffons who recorded a version of the Shirelles ' " Tonight 's The Night " on Big Deal Records in 1960 , is a California group , with no relation to the New York Chiffons .
1	TRUE	http://en.wikipedia.org/wiki/California	California	California	He envisioned a route from Chicago and the Great Lakes to northern California , paid for by the sale of land to settlers along the route .
1	TRUE	http://en.wikipedia.org/wiki/California	California	California	Huntington changed Judah 's strategy of finding several investors and instead sought to raise the money from three partners : Mark Hopkins , his business partner ; James Bailey , a jeweler ; Leland Stanford , a grocer , future governor of California and founder of Stanford University ; and Charles Crocker , a dry-goods merchant and eventual owner of Crocker Banks .
1	TRUE	http://en.wikipedia.org/wiki/California	California	California	In fact , about 50% of the population and more than 90% of the extensive cargo shipments needed in the rapidly developing Pacific states had arrived by sailing ship to the Pacific around Cape Horn or by paddle steamers to Mexico , Nicaragua or Panama , a land transit to the Pacific Ocean and then another paddle steamer to California , Oregon or Washington .
1	TRUE	http://en.wikipedia.org/wiki/California	California	California	Judah returned to California in 1860 .
1	TRUE	http://en.wikipedia.org/wiki/California	California	California	Modern-day Interstate 80 closely follows the path of the railroad from Sacramento across modern day California , Nevada , Wyoming and Nebraska , with two major exceptions : Interstate-80 crosses Donner Summit and proceeds east down the north side of Donner Lake while the railroad goes down the south side ; and east of Wells , Nevada , Interstate 80 passes through Wendover , Utah and then goes across the salt flats on the south shore of the Great Salt Lake on its way to Salt Lake City , while the original railroad went on the north side and now goes across the Great Salt Lake .
1	TRUE	http://en.wikipedia.org/wiki/California	California	California	On June 21 , 1861 , the " Central Pacific Rail Road of California " was incorporated in California .
1	TRUE	http://en.wikipedia.org/wiki/California	California	California	On October 8 , 1864 , its name was changed to " Central Pacific Railroad of California " after the 1864 Pacific Railway Act amendment passed that summer .
1	TRUE	http://en.wikipedia.org/wiki/California	California	California	The black powder was provided by the California Powder Works near Santa Cruz, California .
1	TRUE	http://en.wikipedia.org/wiki/California	California	California	The discovery of gold in California in January 1848 set off the California Gold Rush , and the number of settlers going to California skyrocketed .
1	TRUE	http://en.wikipedia.org/wiki/California	California	California	The far slower , more hazardous and more expensive stagecoach lines from Missouri to California with about 28 days of day and night travel had mostly been used for carrying a few intrepid passengers and mail services .
1	TRUE	http://en.wikipedia.org/wiki/California	California	California	The rail line was built by three private companies : the original Western Pacific Railroad Company between Oakland and Sacramento , California ( ) , the Central Pacific Railroad Company of California eastward from Sacramento to Promontory Summit , Utah Territory ( U.T.) ( ) , and the Union Pacific Railroad Company westward to Promontory Summit from the road 's statutory Eastern terminus at Council Bluffs on the eastern shore of the Missouri River opposite Omaha , Nebraska ( ) .
1	TRUE	http://en.wikipedia.org/wiki/California	California	California	The steam locomotives had been purchased in the eastern states and shipped to California by sea .
1	TRUE	http://en.wikipedia.org/wiki/California	California	California	These works had started production in 1864 after the had cut off shipments of black powder from the East to the mining and railroad industry of California and Nevada .
1	TRUE	http://en.wikipedia.org/wiki/California	California	California	This talk intensified as railroad technology advanced and the Oregon Territory and California were added to United States Territory in 1846 and 1848 .
1	TRUE	http://en.wikipedia.org/wiki/California	California	California	Ties ( about 2,500/mile ) , construction lumber , telegraph poles , trestle and bridge timbers , and firewood to feed the CPRR locomotives could be sawed and/or chopped from timber already in California , Oregon , etc. and transported by ship , wagon and rail to where needed .
1	TRUE	http://en.wikipedia.org/wiki/California	California	California	U.S. forces took over California in 1846 , which came under formal United States control in 1848 with the Treaty of Guadalupe Hidalgo at the conclusion of the Mexican-American War .
1	TRUE	http://en.wikipedia.org/wiki/California	California	California	Vista points on Interstate 80 through California 's Truckee Canyon provide a panoramic view of many miles of the original Central Pacific line and of the snow sheds which made winter train travel safe and practical .
1	TRUE	http://en.wikipedia.org/wiki/California	California	California	With the American Civil War raging and a secessionist movement in California gaining steam , the apparent need for the railroad became more urgent .
0	FALSE	http://en.wikipedia.org/wiki/California_Gold_Rush	gold in California	California_Gold_Rush	The discovery of gold in California in January 1848 set off the California Gold Rush , and the number of settlers going to California skyrocketed .
1	TRUE	http://en.wikipedia.org/wiki/California_Pacific_Railroad	California Pacific Railroad	California_Pacific_Railroad	A more direct route was obtained with the purchase of the California Pacific Railroad , crossing the Sacramento River and proceeding southwest through Davis to Benicia , where it crossed the Carquinez Strait by means of an enormous train ferry , then followed the shores of the San Pablo and San Francisco bays to Richmond and the Port of Oakland ( paralleling which ultimately became Interstate 80 ) .
1	TRUE	http://en.wikipedia.org/wiki/California_Powder_Works	California Powder Works	California_Powder_Works	The black powder was provided by the California Powder Works near Santa Cruz , California .
1	FALSE	http://en.wikipedia.org/wiki/California_Trail	California Trails	California_Trail	After the rail line 's initial climb through the Missouri River bluffs west of Omaha and out of the Missouri River Valley , the route bridged the Elkhorn River and then crossed over the new Loup River bridge as it followed the north side of the Platte River valley west through Nebraska along the general path of the Oregon , Mormon and California Trails .
1	FALSE	http://en.wikipedia.org/wiki/California_Trail	California Trails	California_Trail	The route along the Oregon , Mormon and California Trails was so rugged at about and 140–160 days travel over mostly unimproved roads that almost no cargo to coastal states or territories had gone by land .
1	FALSE	http://en.wikipedia.org/wiki/California_Trail	California Trails	California_Trail	The original emigrant route across Wyoming of the Oregon , Mormon and California Trails , after progressing up the Platte River valley , went up the North Platte River valley through Casper , Wyoming , along the Sweetwater River and over the Continental Divide at South Pass .
1	TRUE	http://en.wikipedia.org/wiki/California_Trail	California Trail	California_Trail	By 1850 , California had over 120,000 settlers , arriving by the California Trail and by sea , which was enough to become the 31st state .
1	TRUE	http://en.wikipedia.org/wiki/California_Trail	California Trail	California_Trail	The rail route over the Sierras followed the general route of the Truckee branch of the California Trail , going east over Donner Pass and down the rugged Truckee River valley .
1	TRUE	http://en.wikipedia.org/wiki/California_Zephyr	California Zephyr	California_Zephyr	Amtrak 's " California Zephyr " , a daily passenger service from Emeryville , California ( San Francisco Bay Area ) to Chicago , uses the First Transcontinental Railroad from Sacramento to central Nevada .
1	TRUE	http://en.wikipedia.org/wiki/California_Zephyr	California Zephyr	California_Zephyr	Because this rail line currently operates in a directional running setup across most of Nevada , the " California Zephyr " will switch to the Central Corridor at either Winnemucca or Wells .
1	TRUE	http://en.wikipedia.org/wiki/Cambridge	Cambridge	Cambridge	To this period of Andrea belong a small " Crucifixion " ( 1503 , at the Louvre ) and the portrait of Charles d'Amboise ( Louvre ) ; the portrait of Giovanni Longoni ( 1505 , National Gallery of London ) ; the " Annunciation " ( 1506 , Fitzwilliam Museum , Cambridge ) ; and the beautiful " Virgin of the Green Cushion " ( Louvre ) , for which a sensitive drawing of the Virgin's head is in the Ambrosiana at Milan ; and the " Head of the Baptist in a silver charger " ( 1507 , Louvre ) .
1	TRUE	http://en.wikipedia.org/wiki/Cameroon	Cameroon	Cameroon	Among the Igbo people , Ghanaian highlife became popular in the early 1950s , and other guitar-band styles from Cameroon and Zaire soon followed .
0	FALSE	http://en.wikipedia.org/wiki/Canada	Canadian	Canada	The Central Pacific hired engineers and surveyors who had extensive experience and training building railroads and knew what needed to be done and how to supervise others to get it done—some were Canadian and British trained .
0	FALSE	http://en.wikipedia.org/wiki/Canada	Canadian	Canada	The CPRR Engineering Department was taken over by his successor Samuel S. Montegue , as well as Canadian trained Chief Assistant Engineer ( later Acting Chief Engineer ) Lewis Metzler Clement who also became Superintendent of Track .
0	FALSE	http://en.wikipedia.org/wiki/Canada	Canadian	Canada	The detailed survey work that made these tunnel digs as precise as required were nearly all done by the Canadian born and trained Lewis Clement , the CPRR 's Chief Assistant Engineer and Superintendent of Track , and his assistants .
0	FALSE	http://en.wikipedia.org/wiki/Canada	Canadianborn	Canada	The detailed survey work that made these tunnel digs as precise as required were nearly all done by the Canadian born and trained Lewis Clement , the CPRR 's Chief Assistant Engineer and Superintendent of Track , and his assistants .
1	TRUE	http://en.wikipedia.org/wiki/Canada	Canada	Canada	Some realms ( such as Australia and Canada ) recognize aboriginal title , a form of allodial title that does not originate from a Crown grant .
1	TRUE	http://en.wikipedia.org/wiki/Capricorn_Records	CapricornRecords	Capricorn_Records	Soundsystem  , which was certified Gold by the RIAA , was the last 311 album on Capricorn Records before the band switched to Volcano Records in 2000 .
0	TRUE	http://en.wikipedia.org/wiki/Cardiff	Cardiff	Cardiff	On 6 June , 1982 , " Cardiff " fired two Sea Dart missiles at an aircraft believed to be an Argentine C-130 Hercules .
0	TRUE	http://en.wikipedia.org/wiki/Cardiff	Cardiff	Cardiff	While it was en route to bomb British troops at Port Harriet House , it was destroyed by a Sea Dart fired from " Cardiff " .
1	FALSE	http://en.wikipedia.org/wiki/Cardinal_(Catholicism)	Cardinal	Cardinal_(Catholicism)	In 1507 Andrea Solari went to France with letters of introduction to the Cardinal of Amboise , and was employed for two years on frescoes in the chapel of his castle of Gaillon in Normandy .
1	FALSE	http://en.wikipedia.org/wiki/Carlin,_Nevada	Carlin,Nevada	Carlin,_Nevada	One of the most troublesome problems found on this route along the Humboldt was at Palisade Canyon ( near Carlin , Nevada ) , where for some the line had to be built between the river and basalt cliffs .
0	FALSE	http://en.wikipedia.org/wiki/Carole_King	GoffinandKing	Carole_King	With their trademark tight harmonies , high-stepping confidence and the hit machine of Goffin and King writing songs such as " One Fine Day " , the Chiffons made music that helped define the girl-group sound of the era .
1	FALSE	http://en.wikipedia.org/wiki/Carole_King	King	Carole_King	With their trademark tight harmonies , high-stepping confidence and the hit machine of Goffin and King writing songs such as " One Fine Day " , the Chiffons made music that helped define the girl-group sound of the era .
1	TRUE	http://en.wikipedia.org/wiki/Carole_King	CaroleKing	Carole_King	This first hit was followed by other notable tunes such as Gerry Goffin and Carole King 's " One Fine Day " , " Sweet Talkin ' Guy " and " I Have A Boyfriend " .
1	FALSE	http://en.wikipedia.org/wiki/Caroline_Bynum	CarolynWalkerBynum	Caroline_Bynum	For instance , Carolyn Walker Bynum has shown how , in the late Middle Ages , miracles attending the taking of the Eucharist were not simply symbolic of the Passion story , but served as vindication of the mystic's theological orthodoxy by proving that the mystic had not fallen prey to heretical ideas , such as the Cathar rejection of the material world as evil , contrary to orthodox teaching that God took on human flesh and remained sinless .
1	TRUE	http://en.wikipedia.org/wiki/Caroline_Dinenage	CarolineDinenage	Caroline_Dinenage	At the general election on 6 May 2010 , Caroline Dinenage was elected with 24,300 votes , a majority of 14,413 votes .
1	TRUE	http://en.wikipedia.org/wiki/Caroline_Dinenage	CarolineDinenage	Caroline_Dinenage	Gosport is a constituency represented in the House of Commons of the UK Parliament since 2010 by Caroline Dinenage of the Conservative Party .
1	TRUE	http://en.wikipedia.org/wiki/Caroline_Dinenage	CarolineDinenage	Caroline_Dinenage	The result of the Gosport primary saw Caroline Dinenage publically selected .
1	TRUE	http://en.wikipedia.org/wiki/Carquinez_Strait	CarquinezStrait	Carquinez_Strait	A more direct route was obtained with the purchase of the California Pacific Railroad , crossing the Sacramento River and proceeding southwest through Davis to Benicia , where it crossed the Carquinez Strait by means of an enormous train ferry , then followed the shores of the San Pablo and San Francisco bays to Richmond and the Port of Oakland ( paralleling which ultimately became Interstate 80 ) .
1	FALSE	http://en.wikipedia.org/wiki/Carson_City,_Nevada	CarsonCity,Nevada	Carson_City,_Nevada	About the only cargo shipped overland by wagons had gone to the " landlocked " cities of Salt Lake City , Utah and later to Virginia City , Carson City , Nevada and Denver , Colorado .
1	FALSE	http://en.wikipedia.org/wiki/Carson_City,_Nevada	CarsonCity,Nevada	Carson_City,_Nevada	This new railroad connected to the Central Pacific near Reno , Nevada and went through Carson City , Nevada , the new capitol of Nevada .
1	TRUE	http://en.wikipedia.org/wiki/Carson_Range	CarsonRange	Carson_Range	Once the Central Pacific was out of the Sierras and the Carson Range , progress sped up considerably as the railroad bed could be built over nearly flat ground .
1	TRUE	http://en.wikipedia.org/wiki/Carson_Range	CarsonRange	Carson_Range	The Truckee River , which drains Lake Tahoe , had already found and scoured out the best route across the Carson Range of mountains east of the Sierras .
1	FALSE	http://en.wikipedia.org/wiki/Casper,_Wyoming	Casper,Wyoming	Casper,_Wyoming	The original emigrant route across Wyoming of the Oregon , Mormon and California Trails , after progressing up the Platte River valley , went up the North Platte River valley through Casper , Wyoming , along the Sweetwater River and over the Continental Divide at South Pass .
1	TRUE	http://en.wikipedia.org/wiki/Cataphatic_theology	cataphatic theology	Cataphatic_theology	The former leads to what is called apophatic theology and the latter to cataphatic theology .
1	TRUE	http://en.wikipedia.org/wiki/Catherine_of_Genoa	CatherineofGenoa	Catherine_of_Genoa	Catherine of Genoa was an example of someone who experienced this type of miracle .
1	TRUE	http://en.wikipedia.org/wiki/Catherine_of_Genoa	CatherineofGenoa	Catherine_of_Genoa	This period also saw such individuals as Catherine of Siena and Catherine of Genoa , the Devotio Moderna , and such books as the " Theologia Germanica " , " The Cloud of Unknowing " and " The Imitation of Christ " .
1	TRUE	http://en.wikipedia.org/wiki/Catherine_of_Siena	CatherineofSiena	Catherine_of_Siena	This period also saw such individuals as Catherine of Siena and Catherine of Genoa , the Devotio Moderna , and such books as the " Theologia Germanica " , " The Cloud of Unknowing " and " The Imitation of Christ " .
0	TRUE	http://en.wikipedia.org/wiki/Cattle	cattle	Cattle	It can be confirmed that early agricultural people preferred forest of good quality in the hillside with good drainage , and traces of cattle quarters are evident here .
1	FALSE	http://en.wikipedia.org/wiki/Cattle	cows	Cattle	His bunkhouses included a galley car to prepare meals , and even provided for a herd of cows to be moved with the rail head and bunk cars to provide a movable source of fresh meat .
1	TRUE	http://en.wikipedia.org/wiki/Cattle	cattle	Cattle	In the spring they drove the cattle up into the mountain pastures and stayed there all summer .
1	TRUE	http://en.wikipedia.org/wiki/Cattle	cattle	Cattle	They cultivated small patches of land , guarded their sheep and their cattle , traded with foreign merchants , and at times fought with one another : etruscans , umbriere , ligurianere , sabinere , Latinos , campaniere , apulianere , faliscanere , and samniter , just to mention a few .
0	FALSE	http://en.wikipedia.org/wiki/CBS	CBSRadio	CBS	CBS Radio News produces the oldest daily news show on radio or television , the " CBS World News Roundup " , which first aired in 1938 and celebrated its 75th anniversary in 2013 .
0	FALSE	http://en.wikipedia.org/wiki/CBS	CBSRadio	CBS	In 1935 White hired Edward R. Murrow , and sent him to London in 1937 to run CBS Radio 's European operation .
0	FALSE	http://en.wikipedia.org/wiki/CBS	CBSRadio	CBS	The branch of CBS News that produces newscasts and features to radio stations is CBS Radio News , which airs on the CBS Radio Network .
0	FALSE	http://en.wikipedia.org/wiki/CBS	CBSRadio	CBS	The list of CBS News correspondents ( below ) includes those reporting on CBS Radio News .
0	FALSE	http://en.wikipedia.org/wiki/CBS	CBSTelevision	CBS	On May 3 , 1948 , Edwards began anchoring " CBS Television News " , a regular 15-minute nightly newscast on the CBS television network , including WCBS-TV .
0	FALSE	http://en.wikipedia.org/wiki/CBS	WCBS	CBS	The CBS Radio Network provides newscasts at the top of the hour , regular updates at : 31 minutes past the hour , the popular Newsfeeds for affiliates ( including WCBS and KYW ) at : 35 minutes past the hour , and breaking news updates when developments warrant , often at : 20 and : 50 minutes past the hour .
0	TRUE	http://en.wikipedia.org/wiki/CBS	CBS	CBS	CBS Newspath also relies heavily on local affiliates sharing content .
0	TRUE	http://en.wikipedia.org/wiki/CBS	CBS	CBS	CBS Newspath is CBS News ' satellite news-gathering service ( similar to CNN Newsource ) .
0	TRUE	http://en.wikipedia.org/wiki/CBS	CBS	CBS	Network News Service ( NNS ) is a pioneering news organization formed by ABC NewsOne , CBS Newspath and Fox NewsEdge .
0	TRUE	http://en.wikipedia.org/wiki/CBS	CBS	CBS	The national emergency even broke down the unspoken wall between CBS radio and television .
0	TRUE	http://en.wikipedia.org/wiki/CBS	CBS	CBS	The program title for the Sunday late night news beginning in 1963 was the " CBS Sunday Night News " .
1	FALSE	http://en.wikipedia.org/wiki/CBS	CBS television network	CBS	On May 3 , 1948 , Edwards began anchoring " CBS Television News " , a regular 15-minute nightly newscast on the CBS television network , including WCBS-TV .
1	FALSE	http://en.wikipedia.org/wiki/CBS	CBSRadioNetwork	CBS	The branch of CBS News that produces newscasts and features to radio stations is CBS Radio News , which airs on the CBS Radio Network .
1	FALSE	http://en.wikipedia.org/wiki/CBS	CBSRadioNetwork	CBS	The CBS Radio Network provides newscasts at the top of the hour , regular updates at : 31 minutes past the hour , the popular Newsfeeds for affiliates ( including WCBS and KYW ) at : 35 minutes past the hour , and breaking news updates when developments warrant , often at : 20 and : 50 minutes past the hour .
1	FALSE	http://en.wikipedia.org/wiki/CBS	ColumbiaBroadcastingSystem	CBS	In 1929 the Columbia Broadcasting System began making regular radio news broadcasts — five-minute summaries taken from reports from the United Press , one of the three wire services that supplied newspapers with national and international news .
1	TRUE	http://en.wikipedia.org/wiki/CBS	CBS	CBS	After CBS and NBC gained the rights to broadcast the games in 1956 , he advised the franchises to avoid criticizing the games or the officials , and forewarned that TV would give " ' us our greatest opportunity to sell the NFL and everyone must present to the public the greatest games  .
1	TRUE	http://en.wikipedia.org/wiki/CBS	CBS	CBS	Along with other networks , CBS chafed at the breaking news embargo imposed upon radio by the wire services , which prevented them from using bulletins until they first appeared in print .
1	TRUE	http://en.wikipedia.org/wiki/CBS	CBS	CBS	CBS disregarded an embargo when it broke the story of the Lindbergh kidnapping in 1932 , using live on-the-air reporting .
1	TRUE	http://en.wikipedia.org/wiki/CBS	CBS	CBS	CBS is not shown outside the Americas on a channel in its own right .
1	TRUE	http://en.wikipedia.org/wiki/CBS	CBS	CBS	CBS News is the news division of American television and radio network CBS .
1	TRUE	http://en.wikipedia.org/wiki/CBS	CBS	CBS	CBS News stories are a common occurrence on Australia 's Ten News on Network Ten , as part a CBS programming content deal .
1	TRUE	http://en.wikipedia.org/wiki/CBS	CBS	CBS	CBS recently launched CBSN , the first live anchored 24-hour streaming news network exclusively online and on smart devices .
1	TRUE	http://en.wikipedia.org/wiki/CBS	CBS	CBS	CBS was getting its ducks in a row for the biggest news story in history , World War II  , wrote radio historian John Dunning .
1	TRUE	http://en.wikipedia.org/wiki/CBS	CBS	CBS	In December 1930 CBS chief William S. Paley hired journalist Paul W. White away from United Press as CBS 's news editor .
1	TRUE	http://en.wikipedia.org/wiki/CBS	CBS	CBS	In March 1933 White was named vice president and general manager in charge of news at CBS .
1	TRUE	http://en.wikipedia.org/wiki/CBS	CBS	CBS	Launched in June 2000 , its subscriber list already includes more than 500 ABC , CBS and Fox affiliates throughout the United States .
1	TRUE	http://en.wikipedia.org/wiki/CBS	CBS	CBS	On May 3 , 1948 , Edwards began anchoring " CBS Television News " , a regular 15-minute nightly newscast on the CBS television network , including WCBS-TV .
1	TRUE	http://en.wikipedia.org/wiki/CBS	CBS	CBS	The Channel is based at CBS 's New York City headquarters .
1	TRUE	http://en.wikipedia.org/wiki/CBS	CBS	CBS	The radio network is the oldest unit of CBS and traced its roots to the company 's founding in 1927 , and the news division took shape over the following 10 years .
1	TRUE	http://en.wikipedia.org/wiki/CBS	CBS	CBS	Upon becoming commercial station WCBW ( channel 2 , now WCBS-TV ) in 1941 , the pioneer CBS television station in New York City broadcast two daily news programs , at 2:30 and 7:30 p.m . weekdays , anchored by Richard Hubbell .
1	FALSE	http://en.wikipedia.org/wiki/CBS_Evening_News	CBSTelevisionNews	CBS_Evening_News	On May 3 , 1948 , Edwards began anchoring " CBS Television News " , a regular 15-minute nightly newscast on the CBS television network , including WCBS-TV .
1	FALSE	http://en.wikipedia.org/wiki/CBS_Evening_News	DouglasEdwardswiththeNews	CBS_Evening_News	In 1950 , the name of the nightly newscast was changed to " Douglas Edwards with the News " , and the following year , it became the first news program to be broadcast on both coasts , thanks to a new coaxial cable connection , prompting Edwards to use the greeting " Good evening everyone , coast to coast .
1	TRUE	http://en.wikipedia.org/wiki/CBS_Evening_News	CBSEveningNews	CBS_Evening_News	According to the CBS News Library and source Sandy Genelius ( Vice President , CBS News Communications ) , the " CBS Evening News " was the program title for both Saturday and Sunday evening broadcasts .
1	TRUE	http://en.wikipedia.org/wiki/CBS_Evening_News	CBSEveningNews	CBS_Evening_News	CBS Evening News  broadcasts were stopped on Q11 to make way for a public affairs look-back program ( " NAPA-Strip or Power Review " ) .
1	TRUE	http://en.wikipedia.org/wiki/CBS_Evening_News	CBSEveningNews	CBS_Evening_News	CBS Evening News is shown on Sky News to viewers in Europe and Africa .
1	TRUE	http://en.wikipedia.org/wiki/CBS_Evening_News	CBSEveningNews	CBS_Evening_News	CBS News' broadcasts include the " CBS Evening News " , " CBS This Morning " , news magazine programs " CBS Sunday Morning " , " 60 Minutes " and " 48 Hours " , and Sunday morning political affairs program " Face the Nation " .
1	TRUE	http://en.wikipedia.org/wiki/CBS_Evening_News	CBSEveningNews	CBS_Evening_News	In Australia , the " CBS Evening News " is shown at 11.30 a.m. Monday to Saturday , and at 12.30 p.m. on Sundays on Sky News Australia .
1	TRUE	http://en.wikipedia.org/wiki/CBS_Evening_News	CBSEveningNews	CBS_Evening_News	In the Philippines , " CBS Evening News " ( during Katie Couric 's era ) was broadcast via satellite on Q11 ( a sister station of GMA Network ) at 7:30 p.m . with replays at 1:00 p.m . after Balitanghali .
1	TRUE	http://en.wikipedia.org/wiki/CBS_Evening_News	CBSEveningNews	CBS_Evening_News	The broadcast was renamed the  CBS Evening News " when Walter Cronkite replaced Edwards in 1962 .
1	FALSE	http://en.wikipedia.org/wiki/CBS_News	CBSNews'	CBS_News	CBS News' broadcasts include the " CBS Evening News " , " CBS This Morning " , news magazine programs " CBS Sunday Morning " , " 60 Minutes " and " 48 Hours " , and Sunday morning political affairs program " Face the Nation " .
1	FALSE	http://en.wikipedia.org/wiki/CBS_News	CBSNews'	CBS_News	CBS Newspath is CBS News' satellite news-gathering service ( similar to CNN Newsource ) .
1	FALSE	http://en.wikipedia.org/wiki/CBS_News	CBSNewspath	CBS_News	CBS Newspath also relies heavily on local affiliates sharing content .
1	FALSE	http://en.wikipedia.org/wiki/CBS_News	CBSNewspath	CBS_News	CBS Newspath is CBS News' satellite news-gathering service ( similar to CNN Newsource ) .
1	FALSE	http://en.wikipedia.org/wiki/CBS_News	CBSNewspath	CBS_News	Network News Service ( NNS ) is a pioneering news organization formed by ABC NewsOne , CBS Newspath and Fox NewsEdge .
1	TRUE	http://en.wikipedia.org/wiki/CBS_News	CBSNews	CBS_News	As the first head of CBS News , he began to build an organization that soon established a legendary reputation .
1	TRUE	http://en.wikipedia.org/wiki/CBS_News	CBSNews	CBS_News	CBS News ' broadcasts include the " CBS Evening News " , " CBS This Morning " , news magazine programs " CBS Sunday Morning " , " 60 Minutes " and " 48 Hours " , and Sunday morning political affairs program " Face the Nation " .
1	TRUE	http://en.wikipedia.org/wiki/CBS_News	CBSNews	CBS_News	CBS News is the news division of American television and radio network CBS .
1	TRUE	http://en.wikipedia.org/wiki/CBS_News	CBSNews	CBS_News	CBS News stories are a common occurrence on Australia 's Ten News on Network Ten , as part a CBS programming content deal .
1	TRUE	http://en.wikipedia.org/wiki/CBS_News	CBSNews	CBS_News	CBS Newspath is CBS News ' satellite news-gathering service ( similar to CNN Newsource ) .
1	TRUE	http://en.wikipedia.org/wiki/CBS_News	CBSNews	CBS_News	CBSN is a 24-hour streaming news channel available from the CBS News website and launched on November , 4th 2014 .
1	TRUE	http://en.wikipedia.org/wiki/CBS_News	CBSNews	CBS_News	Edwards remained with CBS News with various daytime television newscasts and radio news broadcasts until his retirement on April 1 , 1988 .
1	TRUE	http://en.wikipedia.org/wiki/CBS_News	CBSNews	CBS_News	However , CBS News programming is shown for a few hours a day on Orbit News in Europe , Africa and the Middle East .
1	TRUE	http://en.wikipedia.org/wiki/CBS_News	CBSNews	CBS_News	The branch of CBS News that produces newscasts and features to radio stations is CBS Radio News , which airs on the CBS Radio Network .
1	TRUE	http://en.wikipedia.org/wiki/CBS_News	CBSNews	CBS_News	The channel makes all of the resources of CBS News available directly on digital platforms with live , anchored coverage 15 hours each weekday .
1	TRUE	http://en.wikipedia.org/wiki/CBS_News	CBSNews	CBS_News	The information on programs listed in this section came directly from CBS News in interviews with the Vice President of Communications and NewsWatch Dallas .
1	TRUE	http://en.wikipedia.org/wiki/CBS_News	CBSNews	CBS_News	The list of CBS News correspondents ( below ) includes those reporting on CBS Radio News .
1	TRUE	http://en.wikipedia.org/wiki/CBS_News	CBSNews	CBS_News	The president of CBS News is David Rhodes .
0	FALSE	http://en.wikipedia.org/wiki/CBS_News_Sunday_Morning	CBSSunday	CBS_News_Sunday_Morning	The program title for the Sunday late night news beginning in 1963 was the " CBS Sunday Night News " .
1	FALSE	http://en.wikipedia.org/wiki/CBS_News_Sunday_Morning	CBSSundayMorning	CBS_News_Sunday_Morning	CBS News' broadcasts include the " CBS Evening News " , " CBS This Morning " , news magazine programs " CBS Sunday Morning " , " 60 Minutes " and " 48 Hours " , and Sunday morning political affairs program " Face the Nation " .
1	TRUE	http://en.wikipedia.org/wiki/CBS_Radio	CBSRadio	CBS_Radio	In 1935 White hired Edward R. Murrow , and sent him to London in 1937 to run CBS Radio 's European operation .
1	TRUE	http://en.wikipedia.org/wiki/CBS_Radio	CBSradio	CBS_Radio	The national emergency even broke down the unspoken wall between CBS radio and television .
1	TRUE	http://en.wikipedia.org/wiki/CBS_This_Morning	CBSThisMorning	CBS_This_Morning	CBS News' broadcasts include the " CBS Evening News " , " CBS This Morning " , news magazine programs " CBS Sunday Morning " , " 60 Minutes " and " 48 Hours " , and Sunday morning political affairs program " Face the Nation " .
